Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,density.basis,density.gradient scale length,density.max,density.min,density.noise.max,density.noise.min,density.noise.type,drivers.E0.amplitude_shape,drivers.E0.delta_omega_max,drivers.E0.derived.tc,drivers.E0.derived.tr,drivers.E0.derived.tw,drivers.E0.derived.xc,drivers.E0.derived.xr,drivers.E0.derived.xw,drivers.E0.derived.yc,drivers.E0.derived.yr,drivers.E0.derived.yw,drivers.E0.envelope.tc,drivers.E0.envelope.tr,drivers.E0.envelope.tw,drivers.E0.envelope.xc,drivers.E0.envelope.xr,drivers.E0.envelope.xw,drivers.E0.envelope.yc,drivers.E0.envelope.yr,drivers.E0.envelope.yw,drivers.E0.num_colors,grid.boundary_abs_coeff,grid.boundary_width,grid.dt,grid.dx,grid.dy,grid.low_pass_filter,grid.max_steps,grid.nt,grid.nx,grid.ny,grid.tmax,grid.tmin,grid.xmax,grid.xmin,grid.ymax,grid.ymin,machine.calculator,mlflow.experiment,mlflow.run,save.t.dt,save.t.tmax,save.t.tmin,save.x.dx,save.x.xmax,save.y.dy,solver,terms.epw.boundary.x,terms.epw.boundary.y,terms.epw.damping.collisions,terms.epw.damping.landau,terms.epw.density_gradient,terms.epw.linear,terms.epw.source.noise,terms.epw.source.tpd,terms.zero_mask,units.atomic number,units.derived.E0_source,units.derived.I_thresh,units.derived.c,units.derived.chargeScale,units.derived.cs,units.derived.e,units.derived.fieldScale,units.derived.lambda_D,units.derived.massScale,units.derived.me,units.derived.mi,units.derived.nc,units.derived.nu_coll,units.derived.spatialScale,units.derived.timeScale,units.derived.velocityScale,units.derived.vte,units.derived.vte_sq,units.derived.w0,units.derived.w1,units.derived.wp0,units.envelope density,units.ionization state,units.laser intensity,units.laser wavelength,units.reference electron temperature,units.reference ion temperature,log10_total_e_sq,postprocess_time,run_time,system/cpu_utilization_percentage,system/disk_available_megabytes,system/disk_usage_megabytes,system/disk_usage_percentage,system/gpu_0_memory_usage_megabytes,system/gpu_0_memory_usage_percentage,system/gpu_0_utilization_percentage,system/gpu_1_memory_usage_megabytes,system/gpu_1_memory_usage_percentage,system/gpu_1_utilization_percentage,system/gpu_2_memory_usage_megabytes,system/gpu_2_memory_usage_percentage,system/gpu_2_utilization_percentage,system/gpu_3_memory_usage_megabytes,system/gpu_3_memory_usage_percentage,system/gpu_3_utilization_percentage,system/network_receive_megabytes,system/network_transmit_megabytes,system/system_memory_usage_megabytes,system/system_memory_usage_percentage,total_e_sq,mlflow_exim.mlflow_tag.runName,mlflow_exim.mlflow_tag.source.name,mlflow_exim.mlflow_tag.source.type,mlflow_exim.mlflow_tag.user,mlflow_exim.run_info.run_uuid,mlflow_exim.run_info.run_id,mlflow_exim.run_info.experiment_id,mlflow_exim.run_info.user_id,mlflow_exim.run_info.status,mlflow_exim.run_info.start_time,mlflow_exim.run_info.end_time,mlflow_exim.run_info.lifecycle_stage,mlflow_exim.run_info.artifact_uri,mlflow_exim.run_info.run_name,mlflow_exim.run_info._start_time,mlflow_exim.run_info._end_time
2024-07-21 17:22:22,23.9s,7c51cdd82b2a43348c6bd2591b29c41d,1.22W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",1.22W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,7.151127081490095e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.22e14 W/cm^2,351nm,1.97keV,1000eV,-4.540334732681903,76.1067,464.8685,4.2,268468.6,1755.1,0.6,67096.3,78.1,0,66580.4,77.5,0,66580.4,77.5,0,66570,77.5,100,77.41080900002271,2750.0118739996105,80416.3,14.9,0.000028818094908696862,1.22W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,ac7852c98f5d41179e8c5fc08ae6ca87,ac7852c98f5d41179e8c5fc08ae6ca87,883769812496590213,archis,FINISHED,1721607023059,1721607565184,active,/pscratch/sd/a/archis/mlflow/883769812496590213/ac7852c98f5d41179e8c5fc08ae6ca87/artifacts,1.22W/cm^2,2024-07-21 17:10:23,2024-07-21 17:19:25
2024-07-21 17:22:22,24.0s,c7ca6adf75954b779c32dd52d413f0db,1.31W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",1.31W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,7.410205096698341e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.31e14 W/cm^2,351nm,1.97keV,1000eV,-1.1433552172941763,75.6313,463.6185,4.2,268468.6,1755.1,0.6,67096.3,78.1,0,66580.4,77.5,0,66580.4,77.5,0,66570,77.5,100,74.78783900011331,2209.7078950013965,80368.9,14.9,0.07188607682876295,1.31W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,ceef5d2c1c2b4d36b6aba217cfb69448,ceef5d2c1c2b4d36b6aba217cfb69448,883769812496590213,archis,FINISHED,1721607027500,1721607567899,active,/pscratch/sd/a/archis/mlflow/883769812496590213/ceef5d2c1c2b4d36b6aba217cfb69448/artifacts,1.31W/cm^2,2024-07-21 17:10:28,2024-07-21 17:19:28
2024-07-21 17:14:41,16.8s,174e041f2cc9433b816399dd5689e38c,1.13W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",1.13W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,6.88230321157881e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.13e14 W/cm^2,351nm,1.97keV,1000eV,-6.115153199253711,74.7866,464.5978,4,268469,1754.7,0.6,66563.7,77.5,0,66580.4,77.5,100,66580.4,77.5,100,66570,77.5,100,79.3603709996678,3310.737755998969,78795.4,14.6,7.670908470210265e-7,1.13W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,8bc433b0148149e9808a09b744746217,8bc433b0148149e9808a09b744746217,883769812496590213,archis,FINISHED,1721606672104,1721607212771,active,/pscratch/sd/a/archis/mlflow/883769812496590213/8bc433b0148149e9808a09b744746217/artifacts,1.13W/cm^2,2024-07-21 17:04:32,2024-07-21 17:13:33
2024-07-21 17:13:38,14.7s,3f455f84fae643249d39c9c8e53ce2c5,1.03W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",1.03W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,6.570723510558379e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,1.03e14 W/cm^2,351nm,1.97keV,1000eV,-8.955312962235931,75.0221,465.4726,4.1,268469.1,1754.6,0.6,66563.7,77.5,100,66580.4,77.5,100,66580.4,77.5,100,66549,77.5,0,87.9083119998686,3317.8517969995737,77722.2,14.4,1.108375807216031e-9,1.03W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,1b7c7951b9444e5cb3de844d4107c781,1b7c7951b9444e5cb3de844d4107c781,883769812496590213,archis,FINISHED,1721606576232,1721607117672,active,/pscratch/sd/a/archis/mlflow/883769812496590213/1b7c7951b9444e5cb3de844d4107c781/artifacts,1.03W/cm^2,2024-07-21 17:02:56,2024-07-21 17:11:58
2024-07-21 17:12:35,22.7s,597a586b47ff456397fffea950ad0e4c,0.84W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.84W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,5.933818026261696e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.84e14 W/cm^2,351nm,1.97keV,1000eV,-9.97815982267423,75.5929,464.9002,4.1,268469.3,1754.5,0.6,66563.7,77.5,100,66559.5,77.5,0,66559.5,77.5,0,66549,77.5,100,89.78362300014123,3206.3522309996188,73686.9,13.6,1.0515748174944393e-10,0.84W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,1750b4777e12465eaef744b61494f8a9,1750b4777e12465eaef744b61494f8a9,883769812496590213,archis,FINISHED,1721606458480,1721606999907,active,/pscratch/sd/a/archis/mlflow/883769812496590213/1750b4777e12465eaef744b61494f8a9/artifacts,0.84W/cm^2,2024-07-21 17:00:58,2024-07-21 17:10:00
2024-07-21 17:12:34,25.0s,203d7917ff124abaa5e724ec941ac0be,0.94W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.94W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,6.2770921940570234e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.94e14 W/cm^2,351nm,1.97keV,1000eV,-9.93125178029705,75.3845,463.4936,4,268469.2,1754.5,0.6,66563.7,77.5,100,66559.5,77.5,0,66559.5,77.5,0,66549,77.5,100,83.59675799962133,2228.4788419995457,73698.3,13.6,1.1715159874432788e-10,0.94W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,f829e712bfee4de1bea7cad5fedc5821,f829e712bfee4de1bea7cad5fedc5821,883769812496590213,archis,FINISHED,1721606466356,1721607006308,active,/pscratch/sd/a/archis/mlflow/883769812496590213/f829e712bfee4de1bea7cad5fedc5821/artifacts,0.94W/cm^2,2024-07-21 17:01:06,2024-07-21 17:10:06
2024-07-21 17:04:47,15.7s,0d71b9e57eab406a9bd77e392ecadf79,0.75W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.75W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,5.606931008071637e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.75e14 W/cm^2,351nm,1.97keV,1000eV,-10.014307694721476,75.945,464.3638,3.9,268469.6,1754.1,0.6,66544.8,77.5,0,66559.5,77.5,100,66559.5,77.5,100,66549,77.5,100,78.28449100023136,3349.798151999712,71910.3,13.3,9.675920808703291e-11,0.75W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,0f2e6cd1d3c8434e8f5c0dab28b5543c,0f2e6cd1d3c8434e8f5c0dab28b5543c,883769812496590213,archis,FINISHED,1721606109715,1721606651633,active,/pscratch/sd/a/archis/mlflow/883769812496590213/0f2e6cd1d3c8434e8f5c0dab28b5543c/artifacts,0.75W/cm^2,2024-07-21 16:55:10,2024-07-21 17:04:12
2024-07-21 17:04:19,16.4s,9bbd8594c96d42749e3625ff36cf5de5,0.66W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.66W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,5.2597675129003754e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.66e14 W/cm^2,351nm,1.97keV,1000eV,-9.878538049350697,75.7918,465.0414,3.9,268469.7,1754,0.6,66544.8,77.5,100,66559.5,77.5,100,66559.5,77.5,100,66532.2,77.5,0,94.92619100026786,2825.671525001526,69726.7,12.9,1.3227018185566137e-10,0.66W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,fb651853bab34431a5af07eb844b4700,fb651853bab34431a5af07eb844b4700,883769812496590213,archis,FINISHED,1721606009739,1721606552434,active,/pscratch/sd/a/archis/mlflow/883769812496590213/fb651853bab34431a5af07eb844b4700/artifacts,0.66W/cm^2,2024-07-21 16:53:30,2024-07-21 17:02:32
2024-07-21 17:03:32,25.4s,0e7a44216cb444688b322448cf6a6e42,0.47W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.47W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,4.438574456550865e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.47e14 W/cm^2,351nm,1.97keV,1000eV,-9.959440651203167,77.2563,464.9545,5.3,268472.3,1751.4,0.6,66544.8,77.5,100,66542.7,77.5,0,66542.7,77.5,0,66532.2,77.5,100,87.40682699996978,1708.765379998833,66766.4,12.4,1.0978913130791175e-10,0.47W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,0a101e44b4994deb8d1de033098e0097,0a101e44b4994deb8d1de033098e0097,883769812496590213,archis,FINISHED,1721605893311,1721606437333,active,/pscratch/sd/a/archis/mlflow/883769812496590213/0a101e44b4994deb8d1de033098e0097/artifacts,0.47W/cm^2,2024-07-21 16:51:33,2024-07-21 17:00:37
2024-07-21 17:03:32,25.3s,fb0362c91c3643739d8ffdba8ed8eaea,0.56W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,422um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,8440,401,25.002,0.0ns,168.79999999999995,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=422um, Te=1.97keV",0.56W/cm^2,1ps,25ps,0ps,80nm,168.79999999999995,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,4.844942130289983e-09,0.9371648392702996,299.792458,1000000.0000000002,0.1883944135717372,4.803206799999999e-16,100000000000000.0,0.003468565588173688,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,18.614156713609464,346.48683015881227,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,0.56e14 W/cm^2,351nm,1.97keV,1000eV,-10.009459228325852,78.0898,464.2303,5.3,268471.8,1751.9,0.6,66544.8,77.5,100,66542.7,77.5,0,66542.7,77.5,0,66532.2,77.5,100,80.92809200007468,1195.3513089995831,66745.1,12.3,9.78454808054046e-11,0.56W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,1ac9f929f3794bb7bb2ce2abae647e2e,1ac9f929f3794bb7bb2ce2abae647e2e,883769812496590213,archis,FINISHED,1721605900812,1721606445108,active,/pscratch/sd/a/archis/mlflow/883769812496590213/1ac9f929f3794bb7bb2ce2abae647e2e/artifacts,0.56W/cm^2,2024-07-21 16:51:41,2024-07-21 17:00:45
2024-07-21 16:57:02,11.0s,d2b1738a4dbc453f942a6ce2a804d2cf,5.13W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",5.13W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.4664027388553343e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,5.13e14 W/cm^2,351nm,3.78keV,1000eV,16.225732921989636,60.0234,139.5291,4.1,268473.2,1750.5,0.6,65987,76.8,0,66542.7,77.5,100,66542.7,77.5,100,66532.2,77.5,100,27.182292999699712,1100.711393000558,66942.6,12.4,16816395853816700,5.13W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,11788b929552416181fb429231e8d8cc,11788b929552416181fb429231e8d8cc,181994740649828030,archis,FINISHED,1721605892253,1721606092596,active,/pscratch/sd/a/archis/mlflow/181994740649828030/11788b929552416181fb429231e8d8cc/artifacts,5.13W/cm^2,2024-07-21 16:51:32,2024-07-21 16:54:53
2024-07-21 16:53:50,10.1s,918d15f4a5e64fb1ad6f4ebea1d19e58,4.79W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",4.79W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.416975487095564e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,4.79e14 W/cm^2,351nm,3.78keV,1000eV,10.954151534365474,59.6723,139.6526,4.1,268473.3,1750.4,0.6,65987,76.8,100,66542.7,77.5,100,66542.7,77.5,100,65974.4,76.8,0,31.96479000011459,1737.7537249997258,66723,12.3,89981148968.10632,4.79W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,f4d64e4656544103b7c692bedf837a4d,f4d64e4656544103b7c692bedf837a4d,181994740649828030,archis,FINISHED,1721605791007,1721605991123,active,/pscratch/sd/a/archis/mlflow/181994740649828030/f4d64e4656544103b7c692bedf837a4d/artifacts,4.79W/cm^2,2024-07-21 16:49:51,2024-07-21 16:53:11
2024-07-21 16:52:29,13.1s,1791926364d543ef847005fc46ec4309,4.45W/cm^2,LOCAL,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,archis,FINISHED,linear,222um,0.3,0.2,1e-09,1e-10,uniform,uniform,0.015,20.25,0.1,40.0,50.0,0.2,1000.0,50.0,0.2,1000.0,20.25ps,0.1ps,40ps,50um,0.2um,1000um,50um,0.2um,1000um,1,1.0e4,1um,0.002,0.02,0.02,0.7,12505,12501,4440,401,25.002,0.0ns,88.79999999999998,0.0,8.0,-8.0,gpu,"I2-lowpass-threshold-L=222um, Te=3.78keV",4.45W/cm^2,1ps,25ps,0ps,80nm,88.79999999999998,128nm,envelope-2d,absorbing,periodic,False,True,True,True,True,True,True,40,1.365760619412127e-08,3.4182280720044136,299.792458,1000000.0000000002,0.2479941455479525,4.803206799999999e-16,100000000000000.0,0.004804660415493231,1,9.10938291e-28,6.6904876e-23,9049059268.18872,0.0001,0.0001,1e-12,100000000.0,25.78434792601319,664.8325979697007,5366.528681791605,2683.2643408958024,2683.2643408958024,0.25,6,4.45e14 W/cm^2,351nm,3.78keV,1000eV,6.141953143611759,61.7534,139.6518,4.4,268473.5,1750.3,0.6,65984.9,76.8,0,65984.9,76.8,0,65984.9,76.8,0,65974.4,76.8,100,20.565849999897182,589.2653449997306,62092.9,11.5,1386606.2187178058,4.45W/cm^2,/pscratch/sd/a/archis/venvs/adept-gpu/bin/process_worker_pool.py,LOCAL,archis,8d592b9f2243412cb2a6be44b251fca8,8d592b9f2243412cb2a6be44b251fca8,181994740649828030,archis,FINISHED,1721605678800,1721605880965,active,/pscratch/sd/a/archis/mlflow/181994740649828030/8d592b9f2243412cb2a6be44b251fca8/artifacts,4.45W/cm^2,2024-07-21 16:47:59,2024-07-21 16:51:21
